haskellPackages.calc                                         calc-0.1
haskellPackages.calculator                                   calculator-0.4.1.2
haskellPackages.caldims                                      caldims-0.1.0
haskellPackages.caledon                                      caledon-3.2.2.0
haskellPackages.calendar-recycling                           calendar-recycling-0.0
haskellPackages.call                                         call-0.1.4.2
haskellPackages.call-haskell-from-anything                   call-haskell-from-anything-1.1.0.0
haskellPackages.call-stack                                   call-stack-0.1.0
haskellPackages.camfort                                      camfort-0.904
haskellPackages.camh                                         camh-0.0.3
haskellPackages.campfire                                     campfire-0.2.1
haskellPackages.canonical-filepath                           canonical-filepath-1.0.0.3
haskellPackages.canteven-config                              canteven-config-1.0.0.0
haskellPackages.canteven-http                                canteven-http-0.1.4.0
haskellPackages.canteven-listen-http                         canteven-listen-http-1.0.0.3
haskellPackages.canteven-log                                 canteven-log-2.0.1.0
haskellPackages.canteven-parsedate                           canteven-parsedate-1.0.1.2
haskellPackages.canteven-template                            canteven-template-0.1.0.0
haskellPackages.cantor                                       cantor-0.4
haskellPackages.cao                                          cao-0.1.1
haskellPackages.cap                                          cap-1.0.1
haskellPackages.Capabilities                                 Capabilities-0.1.0.0
haskellPackages.capped-list                                  capped-list-1.2
haskellPackages.capri                                        capri-0.1
haskellPackages.car-pool                                     car-pool-0.0.1
haskellPackages.caramia                                      caramia-0.7.2.2
haskellPackages.carbonara                                    carbonara-0.0.1
haskellPackages.carboncopy                                   carboncopy-0.1.2
haskellPackages.Cardinality                                  Cardinality-0.2
haskellPackages.carettah                                     carettah-0.5.1
haskellPackages.CarneadesDSL                                 CarneadesDSL-1.3
haskellPackages.CarneadesIntoDung                            CarneadesIntoDung-1.0
haskellPackages.carray                                       carray-0.1.6.8
haskellPackages.carte                                        carte-0.1.0.0
haskellPackages.cartel                                       cartel-0.18.0.2
haskellPackages.Cartesian                                    Cartesian-0.6.0.0
haskellPackages.casa-abbreviations-and-acronyms              casa-abbreviations-and-acronyms-0.0.1
haskellPackages.casadi-bindings                              casadi-bindings-3.1.0.3
haskellPackages.casadi-bindings-control                      casadi-bindings-control-2.0.0.1
haskellPackages.casadi-bindings-core                         casadi-bindings-core-3.1.0.0
haskellPackages.casadi-bindings-internal                     casadi-bindings-internal-0.1.5.0
haskellPackages.casadi-bindings-ipopt-interface              casadi-bindings-ipopt-interface-1.9.0.3
haskellPackages.casadi-bindings-snopt-interface              casadi-bindings-snopt-interface-1.9.0.3
haskellPackages.Cascade                                      Cascade-0.1.0.0
haskellPackages.cascading                                    cascading-0.1.0
haskellPackages.case-conversion                              case-conversion-0.2
haskellPackages.case-insensitive                             case-insensitive-1.2.0.10
haskellPackages.case-insensitive-match                       case-insensitive-match-0.1.1.0
haskellPackages.cased                                        cased-0.1.0.0
haskellPackages.cases                                        cases-0.1.3.2
haskellPackages.cash                                         cash-0.1.0.1
haskellPackages.casing                                       casing-0.1.2.1
haskellPackages.casr-logbook                                 casr-logbook-0.3.0
haskellPackages.casr-logbook-html                            casr-logbook-html-0.0.3
haskellPackages.casr-logbook-meta                            casr-logbook-meta-0.0.4
haskellPackages.casr-logbook-meta-html                       casr-logbook-meta-html-0.0.4
haskellPackages.casr-logbook-reports                         casr-logbook-reports-0.0.2
haskellPackages.casr-logbook-reports-html                    casr-logbook-reports-html-0.0.2
haskellPackages.casr-logbook-reports-meta                    casr-logbook-reports-meta-0.0.3
haskellPackages.casr-logbook-reports-meta-html               casr-logbook-reports-meta-html-0.0.3
haskellPackages.casr-logbook-types                           casr-logbook-types-0.0.2
haskellPackages.cassandra-cql                                cassandra-cql-0.5.0.2
haskellPackages.cassandra-thrift                             cassandra-thrift-0.8.5.1
haskellPackages.cassava                                      cassava-0.4.5.1
haskellPackages.cassava_0_5_1_0                              cassava-0.5.1.0
haskellPackages.cassava-conduit                              cassava-conduit-0.3.5.1
haskellPackages.cassava-conduit_0_4_0_0                      cassava-conduit-0.4.0.0
haskellPackages.cassava-megaparsec                           cassava-megaparsec-1.0.0
haskellPackages.cassava-streams                              cassava-streams-0.3.0.1
haskellPackages.cassette                                     cassette-0.1.0
haskellPackages.cassy                                        cassy-0.7.1
haskellPackages.cast                                         cast-0.1.0.2
haskellPackages.castle                                       castle-0.1.0.1
haskellPackages.casui                                        casui-0.3
haskellPackages.catamorphism                                 catamorphism-0.5.1.0
haskellPackages.Catana                                       Catana-0.3
haskellPackages.catch-fd                                     catch-fd-0.2.0.2
haskellPackages.categorical-algebra                          categorical-algebra-0.0.0.1
haskellPackages.categories                                   categories-1.0.7
haskellPackages.category-extras                              category-extras-1.0.2
haskellPackages.category-printf                              category-printf-0.1.1.0
haskellPackages.category-traced                              category-traced-0.1.0.1
haskellPackages.catnplus                                     catnplus-0.1.0.0
haskellPackages.cautious-file                                cautious-file-1.0.2
haskellPackages.cayley-client                                cayley-client-0.4.1
haskellPackages.cayley-dickson                               cayley-dickson-0.3.1.0
haskellPackages.cblrepo                                      cblrepo-0.24.0
haskellPackages.CBOR                                         CBOR-0.1.0.1
haskellPackages.cbor-tool                                    cbor-tool-0.1.0.0
haskellPackages.cborg                                        cborg-0.1.1.0
haskellPackages.cborg-json                                   cborg-json-0.1.0.0
haskellPackages.CC-delcont                                   CC-delcont-0.2.1.0
haskellPackages.CC-delcont-alt                               CC-delcont-alt-0.1.1.1
haskellPackages.CC-delcont-cxe                               CC-delcont-cxe-0.1.0.2
haskellPackages.CC-delcont-exc                               CC-delcont-exc-0.1.0.0
haskellPackages.CC-delcont-ref                               CC-delcont-ref-0.1.0.0
haskellPackages.CC-delcont-ref-tf                            CC-delcont-ref-tf-0.1.0.2
haskellPackages.CCA                                          CCA-0.1.5.3
haskellPackages.cci                                          cci-0.3.1
haskellPackages.ccnx                                         ccnx-0.0.0
haskellPackages.cctools-workqueue                            cctools-workqueue-3.6.1.0.1.0.0.1
haskellPackages.cedict                                       cedict-0.2.5
haskellPackages.cef                                          cef-0.1.4
haskellPackages.cef3-raw                                     cef3-raw-0.1.0
haskellPackages.cef3-simple                                  cef3-simple-0.1.0
haskellPackages.ceilometer-common                            ceilometer-common-0.2.3
haskellPackages.cellrenderer-cairo                           cellrenderer-cairo-1.0.0.0
haskellPackages.celtchar                                     celtchar-0.1.0.1
haskellPackages.cerberus                                     cerberus-0.1.0.0
haskellPackages.cereal                                       cereal-0.5.4.0
haskellPackages.cereal-conduit                               cereal-conduit-0.7.3
haskellPackages.cereal-derive                                cereal-derive-0.1.1
haskellPackages.cereal-enumerator                            cereal-enumerator-0.3.1
haskellPackages.cereal-ieee754                               cereal-ieee754-0.1
haskellPackages.cereal-io-streams                            cereal-io-streams-0.0.1.0
haskellPackages.cereal-plus                                  cereal-plus-0.4.2
haskellPackages.cereal-streams                               cereal-streams-0.0.1.0
haskellPackages.cereal-text                                  cereal-text-0.1.0.2
haskellPackages.cereal-vector                                cereal-vector-0.2.0.1
haskellPackages.certificate                                  certificate-1.3.9
haskellPackages.cf                                           cf-0.4.2
haskellPackages.cfipu                                        cfipu-1.1.0.4
haskellPackages.cflp                                         cflp-2009.2.1
haskellPackages.cfopu                                        cfopu-1.0.0
haskellPackages.cg                                           cg-0.0.9.0
haskellPackages.cgen                                         cgen-0.0.5
haskellPackages.cgi                                          cgi-3001.3.0.2
haskellPackages.cgi-undecidable                              cgi-undecidable-3000.0.0
haskellPackages.cgi-utils                                    cgi-utils-0.2.1
haskellPackages.cgrep                                        cgrep-6.6.17
haskellPackages.chain-codes                                  chain-codes-0.3.0.0
haskellPackages.chalk                                        chalk-0.1.0.2
haskellPackages.chalkboard                                   chalkboard-1.9.0.16
haskellPackages.chalkboard-viewer                            chalkboard-viewer-0.1
haskellPackages.chalmers-lava2000                            chalmers-lava2000-1.6.1
haskellPackages.chan-split                                   chan-split-0.5.0
haskellPackages.change-monger                                change-monger-0.0
haskellPackages.ChannelT                                     ChannelT-0.0.0.4
haskellPackages.charade                                      charade-0.1.1.2
haskellPackages.charset                                      charset-0.3.7.1
haskellPackages.charsetdetect                                charsetdetect-1.1.0.2
haskellPackages.charsetdetect-ae                             charsetdetect-ae-1.1.0.3
haskellPackages.Chart                                        Chart-1.8.2
haskellPackages.Chart-cairo                                  Chart-cairo-1.8.2
haskellPackages.Chart-diagrams                               Chart-diagrams-1.8.2
haskellPackages.Chart-gtk                                    Chart-gtk-1.8.2
haskellPackages.chart-histogram                              chart-histogram-1.1
haskellPackages.Chart-simple                                 Chart-simple-1.3.3
haskellPackages.chart-unit                                   chart-unit-0.4.1
haskellPackages.chart-unit_0_5_2                             chart-unit-0.5.2
haskellPackages.chaselev-deque                               chaselev-deque-0.5.0.5
haskellPackages.ChasingBottoms                               ChasingBottoms-1.3.1.3
haskellPackages.chatter                                      chatter-0.9.1.0
haskellPackages.chatty                                       chatty-0.7.0.1
haskellPackages.chatty-text                                  chatty-text-0.6.2.1
haskellPackages.chatty-utils                                 chatty-utils-0.7.3.4
haskellPackages.chatwork                                     chatwork-0.1.1.2
haskellPackages.cheapskate                                   cheapskate-0.1.0.5
haskellPackages.cheapskate_0_1_1                             cheapskate-0.1.1
haskellPackages.cheapskate-highlight                         cheapskate-highlight-0.1.0.0
haskellPackages.cheapskate-lucid                             cheapskate-lucid-0.1.0.0
haskellPackages.cheapskate-terminal                          cheapskate-terminal-0.1.0.0
haskellPackages.CheatSheet                                   CheatSheet-2.9
haskellPackages.check-email                                  check-email-1.0.2
haskellPackages.check-pvp                                    check-pvp-0.0.1
haskellPackages.Checked                                      Checked-0.0.0.2
haskellPackages.checked                                      checked-0.1.0.1
haskellPackages.checkers                                     checkers-0.4.7
haskellPackages.chell                                        chell-0.4.0.1
haskellPackages.chell-hunit                                  chell-hunit-0.2.1
haskellPackages.chell-quickcheck                             chell-quickcheck-0.2.5
haskellPackages.chesshs                                      chesshs-0.2.1
haskellPackages.chevalier-common                             chevalier-common-0.6.0
haskellPackages.chitauri                                     chitauri-0.1.0.1
haskellPackages.Chitra                                       Chitra-0.2.2
haskellPackages.choice                                       choice-0.2.2
haskellPackages.choose                                       choose-0.1.0.0
haskellPackages.choose-exe                                   choose-exe-0.1.0.0
haskellPackages.chorale                                      chorale-0.1.8
haskellPackages.chorale-geo                                  chorale-geo-0.1.2
haskellPackages.chp                                          chp-2.2.0.1
haskellPackages.chp-mtl                                      chp-mtl-1.0.0
haskellPackages.chp-plus                                     chp-plus-1.3.1.2
haskellPackages.chp-spec                                     chp-spec-1.0.0
haskellPackages.chp-transformers                             chp-transformers-1.0.0
haskellPackages.ChristmasTree                                ChristmasTree-0.2.1.1
haskellPackages.chronograph                                  chronograph-0.2.0.1
haskellPackages.chronologique                                chronologique-0.2.1.0
haskellPackages.chronos                                      chronos-0.4
haskellPackages.chu2                                         chu2-2012.11.20
haskellPackages.chuchu                                       chuchu-0.4.5
haskellPackages.chunked-data                                 chunked-data-0.3.0
haskellPackages.chunks                                       chunks-2007.4.18
haskellPackages.chunky                                       chunky-0.1.0.0
haskellPackages.church-list                                  church-list-0.0.2
haskellPackages.church-pair                                  church-pair-0.1.0.1
haskellPackages.CHXHtml                                      CHXHtml-0.2.0
haskellPackages.cielo                                        cielo-0.1.2.0
haskellPackages.cil                                          cil-0.1.1
haskellPackages.cinvoke                                      cinvoke-0.1
haskellPackages.cio                                          cio-0.1.0
haskellPackages.cipher-aes                                   cipher-aes-0.2.11
haskellPackages.cipher-aes128                                cipher-aes128-0.7.0.3
haskellPackages.cipher-blowfish                              cipher-blowfish-0.0.3
haskellPackages.cipher-camellia                              cipher-camellia-0.0.2
haskellPackages.cipher-des                                   cipher-des-0.0.6
haskellPackages.cipher-rc4                                   cipher-rc4-0.1.4
haskellPackages.cipher-rc5                                   cipher-rc5-0.1.0.2
haskellPackages.ciphersaber2                                 ciphersaber2-0.1.1.2
haskellPackages.circ                                         circ-0.0.4
haskellPackages.circle-packing                               circle-packing-0.1.0.6
haskellPackages.circlehs                                     circlehs-0.0.3
haskellPackages.cirru-parser                                 cirru-parser-0.0.2
haskellPackages.CirruParser                                  CirruParser-0.0.1
haskellPackages.citation-resolve                             citation-resolve-0.4.3
haskellPackages.citeproc-hs                                  citeproc-hs-0.3.10
haskellPackages.citeproc-hs-pandoc-filter                    citeproc-hs-pandoc-filter-0.1
haskellPackages.cityhash                                     cityhash-0.3.0.1
haskellPackages.cj-token                                     cj-token-0.0.1
haskellPackages.cjk                                          cjk-0.1.0.1
haskellPackages.clac                                         clac-0.5.0
haskellPackages.clafer                                       clafer-0.4.5
haskellPackages.claferIG                                     claferIG-0.4.5
haskellPackages.claferwiki                                   claferwiki-0.4.5
haskellPackages.clang-pure                                   clang-pure-0.2.0.2
haskellPackages.clanki                                       clanki-1.2.7
haskellPackages.clarifai                                     clarifai-0.2.0.0
haskellPackages.CLASE                                        CLASE-2009.2.11
haskellPackages.clash                                        clash-0.1.3.11
haskellPackages.clash-ghc                                    clash-ghc-0.7.2
haskellPackages.clash-lib                                    clash-lib-0.7.1
haskellPackages.clash-multisignal                            clash-multisignal-0.2.0.0
haskellPackages.clash-prelude                                clash-prelude-0.11.2
haskellPackages.clash-prelude-quickcheck                     clash-prelude-quickcheck-0.1.2.1
haskellPackages.clash-systemverilog                          clash-systemverilog-0.7.2
haskellPackages.clash-verilog                                clash-verilog-0.7.2
haskellPackages.clash-vhdl                                   clash-vhdl-0.7.2
haskellPackages.classify                                     classify-2013.11.6.1
haskellPackages.ClassLaws                                    ClassLaws-0.3.1.0
haskellPackages.classy-influxdb-simple                       classy-influxdb-simple-0.2.1.0
haskellPackages.classy-parallel                              classy-parallel-0.1.0.0
haskellPackages.classy-prelude                               classy-prelude-1.2.0.1
haskellPackages.classy-prelude-conduit                       classy-prelude-conduit-1.2.0
haskellPackages.classy-prelude-yesod                         classy-prelude-yesod-1.2.0
haskellPackages.classyplate                                  classyplate-0.3.0.0
haskellPackages.ClassyPrelude                                ClassyPrelude-0.1
haskellPackages.clay                                         clay-0.12.2
haskellPackages.clckwrks                                     clckwrks-0.24.0.4
haskellPackages.clckwrks-cli                                 clckwrks-cli-0.2.17.1
haskellPackages.clckwrks-dot-com                             clckwrks-dot-com-0.3.11
haskellPackages.clckwrks-plugin-bugs                         clckwrks-plugin-bugs-0.7.5
haskellPackages.clckwrks-plugin-ircbot                       clckwrks-plugin-ircbot-0.6.17.3
haskellPackages.clckwrks-plugin-mailinglist                  clckwrks-plugin-mailinglist-0.3.0.2
haskellPackages.clckwrks-plugin-media                        clckwrks-plugin-media-0.6.16.4
haskellPackages.clckwrks-plugin-page                         clckwrks-plugin-page-0.4.3.10
haskellPackages.clckwrks-theme-bootstrap                     clckwrks-theme-bootstrap-0.4.2.1
haskellPackages.clckwrks-theme-clckwrks                      clckwrks-theme-clckwrks-0.5.2.1
haskellPackages.clckwrks-theme-geo-bootstrap                 clckwrks-theme-geo-bootstrap-0.1.1
haskellPackages.cld2                                         cld2-0.1.0.1
haskellPackages.Clean                                        Clean-0.6
haskellPackages.clean-home                                   clean-home-0.0.5
haskellPackages.clean-unions                                 clean-unions-0.1.1
haskellPackages.cless                                        cless-0.3.0.0
haskellPackages.clevercss                                    clevercss-0.2.4
haskellPackages.CLI                                          CLI-0.1.0.0
haskellPackages.cli                                          cli-0.1.2
haskellPackages.cli-builder                                  cli-builder-0.1.0
haskellPackages.click-clack                                  click-clack-1.0.1
haskellPackages.clientsession                                clientsession-0.9.1.2
haskellPackages.clif                                         clif-0.1.0.0
haskellPackages.clifford                                     clifford-0.1.0.14
haskellPackages.clingo                                       clingo-0.2.0.0
haskellPackages.Clipboard                                    Clipboard-2.3.2.0
haskellPackages.clippard                                     clippard-0.1.1
haskellPackages.clipper                                      clipper-0.0.1
haskellPackages.clippings                                    clippings-0.2.0
haskellPackages.clist                                        clist-0.1.0.0
haskellPackages.clit                                         clit-0.4.0.6
haskellPackages.cloben                                       cloben-0.1.0.3
haskellPackages.clock                                        clock-0.7.2
haskellPackages.clock-extras                                 clock-extras-0.1.0.2
haskellPackages.clocked                                      clocked-0.4.1.3
haskellPackages.clogparse                                    clogparse-0.2
haskellPackages.clone-all                                    clone-all-0.1.0.0
haskellPackages.closure                                      closure-0.1.0.0
haskellPackages.cloud-haskell                                cloud-haskell-0.3.0.0
haskellPackages.cloud-seeder                                 cloud-seeder-0.1.0.0
haskellPackages.cloudfront-signer                            cloudfront-signer-0.0.0.1
haskellPackages.cloudi                                       cloudi-1.7.1
haskellPackages.cloudyfs                                     cloudyfs-0.0.2
haskellPackages.clr-bindings                                 clr-bindings-0.2.0
haskellPackages.clr-host                                     clr-host-0.1.0.0
haskellPackages.clr-host_0_2_0                               clr-host-0.2.0
haskellPackages.clr-inline                                   clr-inline-0.1.0.0
haskellPackages.clr-inline_0_2_0                             clr-inline-0.2.0
haskellPackages.clr-marshal                                  clr-marshal-0.1.0.0
haskellPackages.clr-marshal_0_2_0_0                          clr-marshal-0.2.0.0
haskellPackages.clr-typed                                    clr-typed-0.2.0
haskellPackages.clr-win-linker                               clr-win-linker-0.1.0.0
haskellPackages.cltw                                         cltw-1.1.4
haskellPackages.clua                                         clua-0.3
haskellPackages.clumpiness                                   clumpiness-0.17.0.0
haskellPackages.cluss                                        cluss-0.3
haskellPackages.ClustalParser                                ClustalParser-1.2.1
haskellPackages.clustering                                   clustering-0.3.1
haskellPackages.clustertools                                 clustertools-0.1.5
haskellPackages.clutterhs                                    clutterhs-0.1
haskellPackages.cmaes                                        cmaes-0.2.2.1
haskellPackages.cmark                                        cmark-0.5.6
haskellPackages.cmark-gfm                                    cmark-gfm-0.1.3
haskellPackages.cmark-highlight                              cmark-highlight-0.2.0.0
haskellPackages.cmark-lucid                                  cmark-lucid-0.1.0.0
haskellPackages.cmark-patterns                               cmark-patterns-0.1.0.0
haskellPackages.cmark-sections                               cmark-sections-0.2.0.0
haskellPackages.cmath                                        cmath-0.3
haskellPackages.cmathml3                                     cmathml3-0.1
haskellPackages.CMCompare                                    CMCompare-0.0.1.5
haskellPackages.cmd-item                                     cmd-item-0.0.1.0
haskellPackages.cmdargs                                      cmdargs-0.10.17
haskellPackages.cmdargs-browser                              cmdargs-browser-0.1.3
haskellPackages.cmdlib                                       cmdlib-0.3.6
haskellPackages.cmdtheline                                   cmdtheline-0.2.3
haskellPackages.cml                                          cml-0.1.3
haskellPackages.cmonad                                       cmonad-0.1.1.1
haskellPackages.cmph                                         cmph-0.0.1
haskellPackages.CMQ                                          CMQ-0.0.12
haskellPackages.cmu                                          cmu-1.10
haskellPackages.cmv                                          cmv-1.0.2
haskellPackages.cnc-spec-compiler                            cnc-spec-compiler-0.2.0.1
haskellPackages.cndict                                       cndict-0.8.2
haskellPackages.Coadjute                                     Coadjute-0.1.1
haskellPackages.code-builder                                 code-builder-0.1.3
haskellPackages.code-page                                    code-page-0.1.3
haskellPackages.codec                                        codec-0.2.1
haskellPackages.Codec-Compression-LZF                        Codec-Compression-LZF-0.2
haskellPackages.Codec-Image-DevIL                            Codec-Image-DevIL-0.2.4
haskellPackages.codec-libevent                               codec-libevent-0.1.2
haskellPackages.codec-mbox                                   codec-mbox-0.2.0.0
haskellPackages.codec-rpm                                    codec-rpm-0.1.3
haskellPackages.codecov-haskell                              codecov-haskell-0.5.0
haskellPackages.codemonitor                                  codemonitor-0.2
haskellPackages.codepad                                      codepad-0.1
haskellPackages.codeworld-api                                codeworld-api-0.2.1.0
haskellPackages.codex                                        codex-0.5.1.2
haskellPackages.codo-notation                                codo-notation-0.5.2
haskellPackages.cofunctor                                    cofunctor-0.1.0.1
haskellPackages.cognimeta-utils                              cognimeta-utils-0.1.2
haskellPackages.coin                                         coin-1.2.1
haskellPackages.coinbase-exchange                            coinbase-exchange-0.3.0.0
haskellPackages.coincident-root-loci                         coincident-root-loci-0.2
haskellPackages.colada                                       colada-0.8.4.0
haskellPackages.colchis                                      colchis-0.2.0.3
haskellPackages.cold-widow                                   cold-widow-0.1.2
haskellPackages.collada-output                               collada-output-0.6
haskellPackages.collada-types                                collada-types-0.3
haskellPackages.collapse-util                                collapse-util-0.1.0.1
haskellPackages.collection-json                              collection-json-1.0.1.0
haskellPackages.collections                                  collections-0.3.1.1
haskellPackages.collections-api                              collections-api-1.0.0.0
haskellPackages.collections-base-instances                   collections-base-instances-1.0.0.0
haskellPackages.colock                                       colock-0.2.2
haskellPackages.colonnade                                    colonnade-1.1.1
haskellPackages.color-counter                                color-counter-0.1.2.2
haskellPackages.colorful-monoids                             colorful-monoids-0.2.1.0
haskellPackages.colorize-haskell                             colorize-haskell-1.0.1
haskellPackages.colorless                                    colorless-0.0.0
haskellPackages.colors                                       colors-0.3.0.2
haskellPackages.colour                                       colour-2.3.3
haskellPackages.colour-accelerate                            colour-accelerate-0.1.0.0
haskellPackages.colour-space                                 colour-space-0.1.3.0
haskellPackages.coltrane                                     coltrane-0.1.0.0
haskellPackages.columbia                                     columbia-0.1.1
haskellPackages.com                                          com-1.2.3.1
haskellPackages.combinat                                     combinat-0.2.8.2
haskellPackages.combinat-diagrams                            combinat-diagrams-0.2
haskellPackages.combinator-interactive                       combinator-interactive-0.1.2
haskellPackages.combinatorial-problems                       combinatorial-problems-0.0.5
haskellPackages.combinatorics                                combinatorics-0.1.0
haskellPackages.Combinatorrent                               Combinatorrent-0.3.2
haskellPackages.combobuffer                                  combobuffer-0.2
haskellPackages.comfort-graph                                comfort-graph-0.0.2
haskellPackages.comic                                        comic-0
haskellPackages.comma                                        comma-1.1.0
haskellPackages.Command                                      Command-0.0.7
haskellPackages.command                                      command-0.1.1
haskellPackages.command-qq                                   command-qq-0.3.0.0
haskellPackages.commander                                    commander-0.1.0.0
haskellPackages.Commando                                     Commando-1.0.0.4
haskellPackages.commodities                                  commodities-0.2.0.1
haskellPackages.commsec                                      commsec-0.3.5
haskellPackages.commsec-keyexchange                          commsec-keyexchange-0.3.3
haskellPackages.commutative                                  commutative-0.0.1.4
haskellPackages.comonad                                      comonad-5.0.2
haskellPackages.comonad-extras                               comonad-extras-4.0
haskellPackages.comonad-random                               comonad-random-0.1.2
haskellPackages.comonad-transformers                         comonad-transformers-4.0
haskellPackages.comonads-fd                                  comonads-fd-4.0
haskellPackages.ComonadSheet                                 ComonadSheet-0.3.0.0
haskellPackages.compact                                      compact-0.1.0.1
haskellPackages.compact-map                                  compact-map-2008.11.9
haskellPackages.compact-mutable                              compact-mutable-0.1
haskellPackages.compact-socket                               compact-socket-0.1.0.0
haskellPackages.compact-string                               compact-string-0.3.1
haskellPackages.compact-string-fix                           compact-string-fix-0.3.2
haskellPackages.Compactable                                  Compactable-0.1.0.2
haskellPackages.compactable                                  compactable-0.1.0.2
haskellPackages.compactmap                                   compactmap-0.1.4.2.1
haskellPackages.compare-type                                 compare-type-0.1.1
haskellPackages.compdata                                     compdata-0.11
haskellPackages.compdata-automata                            compdata-automata-0.9.1
haskellPackages.compdata-dags                                compdata-dags-0.2
haskellPackages.compdata-param                               compdata-param-0.9.1
haskellPackages.compensated                                  compensated-0.7.2
haskellPackages.competition                                  competition-0.2.0.0
haskellPackages.compilation                                  compilation-0.0.0.3
haskellPackages.compiler-warnings                            compiler-warnings-0.1.0
haskellPackages.complex-generic                              complex-generic-0.1.1.1
haskellPackages.complex-integrate                            complex-integrate-1.0.0
haskellPackages.complexity                                   complexity-0.1.3
haskellPackages.composable-associations                      composable-associations-0.1.0.0
haskellPackages.composable-associations-aeson                composable-associations-aeson-0.1.0.0
haskellPackages.compose-ltr                                  compose-ltr-0.2.3
haskellPackages.compose-trans                                compose-trans-0.1
haskellPackages.composite-aeson                              composite-aeson-0.5.1.0
haskellPackages.composite-aeson-refined                      composite-aeson-refined-0.5.1.0
haskellPackages.composite-base                               composite-base-0.5.1.0
haskellPackages.composite-ekg                                composite-ekg-0.5.1.0
haskellPackages.composite-opaleye                            composite-opaleye-0.5.1.0
haskellPackages.composition                                  composition-1.0.2.1
haskellPackages.composition-extra                            composition-extra-2.0.0
haskellPackages.composition-prelude                          composition-prelude-0.1.0.4
haskellPackages.composition-tree                             composition-tree-0.2.0.3
haskellPackages.compound-types                               compound-types-0.1.3.1
haskellPackages.compressed                                   compressed-3.10
haskellPackages.compression                                  compression-0.1
haskellPackages.compstrat                                    compstrat-0.1.0.2
haskellPackages.comptrans                                    comptrans-0.1.0.5
haskellPackages.computational-algebra                        computational-algebra-0.5.0.0
haskellPackages.computations                                 computations-0.0.0.0
haskellPackages.concatenative                                concatenative-1.0.1
haskellPackages.conceit                                      conceit-0.4.0.0
haskellPackages.concise                                      concise-0.1.0.0
haskellPackages.concorde                                     concorde-0.1
haskellPackages.concraft                                     concraft-0.9.4
haskellPackages.concraft-hr                                  concraft-hr-0.1.0.2
haskellPackages.concraft-pl                                  concraft-pl-0.7.4
haskellPackages.concrete-haskell                             concrete-haskell-0.1.0.15
haskellPackages.concrete-haskell-autogen                     concrete-haskell-autogen-0.0.0.3
haskellPackages.concrete-relaxng-parser                      concrete-relaxng-parser-0.1.1
haskellPackages.concrete-typerep                             concrete-typerep-0.1.0.2
haskellPackages.concurrency                                  concurrency-1.1.2.1
haskellPackages.concurrent-barrier                           concurrent-barrier-0.1.2
haskellPackages.Concurrent-Cache                             Concurrent-Cache-0.2.2.3
haskellPackages.concurrent-dns-cache                         concurrent-dns-cache-0.1.0
haskellPackages.concurrent-extra                             concurrent-extra-0.7.0.11
haskellPackages.concurrent-machines                          concurrent-machines-0.3.1
haskellPackages.concurrent-output_1_10_0                     concurrent-output-1.10.0
haskellPackages.concurrent-output                            concurrent-output-1.9.2
haskellPackages.concurrent-rpc                               concurrent-rpc-0.1.0.0
haskellPackages.concurrent-sa                                concurrent-sa-1.0.1
haskellPackages.concurrent-split                             concurrent-split-0.0.1
haskellPackages.concurrent-state                             concurrent-state-0.6.0.0
haskellPackages.concurrent-supply                            concurrent-supply-0.1.8
haskellPackages.concurrent-utilities                         concurrent-utilities-0.2.0.0
haskellPackages.Concurrential                                Concurrential-0.5.0.1
haskellPackages.concurrentoutput                             concurrentoutput-0.2.0.2
haskellPackages.ConcurrentUtils                              ConcurrentUtils-0.4.5.0
haskellPackages.cond                                         cond-0.4.1.1
haskellPackages.Condor                                       Condor-0.3
haskellPackages.condor                                       condor-0.3
haskellPackages.condorcet                                    condorcet-0.0.1
haskellPackages.conductive-base                              conductive-base-0.3
haskellPackages.conductive-clock                             conductive-clock-0.2
haskellPackages.conductive-hsc3                              conductive-hsc3-0.3.1
haskellPackages.conductive-song                              conductive-song-0.2
haskellPackages.conduit                                      conduit-1.2.11
haskellPackages.conduit_1_2_12                               conduit-1.2.12
haskellPackages.conduit-algorithms                           conduit-algorithms-0.0.3.0
haskellPackages.conduit-audio                                conduit-audio-0.2.0.3
haskellPackages.conduit-audio-lame                           conduit-audio-lame-0.1.2.1
haskellPackages.conduit-audio-samplerate                     conduit-audio-samplerate-0.1.0.3
haskellPackages.conduit-audio-sndfile                        conduit-audio-sndfile-0.1.2.1
haskellPackages.conduit-combinators                          conduit-combinators-1.1.1
haskellPackages.conduit-connection                           conduit-connection-0.1.0.3
haskellPackages.conduit-extra                                conduit-extra-1.1.16
haskellPackages.conduit-extra_1_1_17                         conduit-extra-1.1.17
haskellPackages.conduit-find                                 conduit-find-0.1.0.3
haskellPackages.conduit-iconv                                conduit-iconv-0.1.1.2
haskellPackages.conduit-merge                                conduit-merge-0.1.2.0
haskellPackages.conduit-network-stream                       conduit-network-stream-0.2
haskellPackages.conduit-parse                                conduit-parse-0.1.2.1
haskellPackages.conduit-resumablesink                        conduit-resumablesink-0.1.1
haskellPackages.conduit-throttle                             conduit-throttle-0.2.0.1
haskellPackages.conduit-tokenize-attoparsec                  conduit-tokenize-attoparsec-0.1.0.0
haskellPackages.conf                                         conf-0.1.1.0
haskellPackages.conf-json                                    conf-json-1.1
haskellPackages.conffmt                                      conffmt-0.2.3.0
